2024-05-21 19:37:51,929 - INFO - POST request to https://challenge.crossmint.io/api/polyanets succeeded.
2024-05-21 19:37:51,932 - INFO - Polyanet created at (23, 2).
2024-05-21 19:37:52,063 - INFO - POST request to https://challenge.crossmint.io/api/polyanets succeeded.
2024-05-21 19:37:52,067 - INFO - Polyanet created at (23, 4).
2024-05-21 19:37:52,196 - INFO - POST request to https://challenge.crossmint.io/api/polyanets succeeded.
2024-05-21 19:37:52,200 - INFO - Polyanet created at (23, 5).
2024-05-21 19:37:52,324 - INFO - POST request to https://challenge.crossmint.io/api/polyanets succeeded.
2024-05-21 19:37:52,328 - INFO - Polyanet created at (23, 21).
2024-05-21 19:37:52,454 - INFO - POST request to https://challenge.crossmint.io/api/polyanets succeeded.
2024-05-21 19:37:52,458 - INFO - Polyanet created at (23, 22).
2024-05-21 19:37:52,582 - INFO - POST request to https://challenge.crossmint.io/api/polyanets succeeded.
2024-05-21 19:37:52,586 - INFO - Polyanet created at (23, 24).
2024-05-21 19:37:52,702 - INFO - POST request to https://challenge.crossmint.io/api/polyanets succeeded.
2024-05-21 19:37:52,705 - INFO - Polyanet created at (24, 2).
2024-05-21 19:37:52,872 - INFO - POST request to https://challenge.crossmint.io/api/polyanets succeeded.
2024-05-21 19:37:52,876 - INFO - Polyanet created at (24, 3).
2024-05-21 19:37:53,052 - INFO - POST request to https://challenge.crossmint.io/api/comeths succeeded.
2024-05-21 19:37:53,056 - INFO - Cometh created at (24, 12).
2024-05-21 19:37:53,293 - INFO - POST request to https://challenge.crossmint.io/api/polyanets succeeded.
2024-05-21 19:37:53,296 - INFO - Polyanet created at (24, 23).
2024-05-21 19:37:53,418 - WARNING - POST request to https://challenge.crossmint.io/api/polyanets rate limited. Retrying in 5 seconds...
2024-05-21 19:37:58,543 - WARNING - POST request to https://challenge.crossmint.io/api/polyanets rate limited. Retrying in 5 seconds...
2024-05-21 19:38:03,847 - INFO - POST request to https://challenge.crossmint.io/api/polyanets succeeded.
2024-05-21 19:38:03,849 - INFO - Polyanet created at (24, 24).
2024-05-21 19:38:04,012 - INFO - POST request to https://challenge.crossmint.io/api/comeths succeeded.
2024-05-21 19:38:04,016 - INFO - Cometh created at (26, 3).
2024-05-21 19:38:04,155 - INFO - POST request to https://challenge.crossmint.io/api/comeths succeeded.
2024-05-21 19:38:04,158 - INFO - Cometh created at (26, 15).
2024-05-21 19:38:04,283 - INFO - POST request to https://challenge.crossmint.io/api/comeths succeeded.
2024-05-21 19:38:04,289 - INFO - Cometh created at (26, 26).
2024-05-21 19:38:04,638 - INFO - POST request to https://challenge.crossmint.io/api/comeths succeeded.
2024-05-21 19:38:04,642 - INFO - Cometh created at (27, 5).
2024-05-21 19:38:04,799 - INFO - POST request to https://challenge.crossmint.io/api/comeths succeeded.
2024-05-21 19:38:04,803 - INFO - Cometh created at (28, 10).
2024-05-21 19:38:04,931 - INFO - POST request to https://challenge.crossmint.io/api/comeths succeeded.
2024-05-21 19:38:04,934 - INFO - Cometh created at (28, 20).
